-0.935743 -0.027619
-0.871486 -0.027201
-0.807229 -0.026236
-0.742972 0.010105
-0.678715 -0.017957
-0.614458 0.010339
-0.550201 0.017874
-0.485944 0.019611
-0.421687 -0.002893
-0.357430 0.021663
-0.293173 0.015508
-0.228916 0.014687
-0.164659 -0.063206
-0.100402 -0.033455
-0.036145 -0.032672
0.028112 0.014661
0.092369 -0.005699
0.156627 -0.025202
0.220884 0.028207
0.285141 -0.031056
0.349398 0.030663
0.413655 0.016497
0.477912 -0.008674
0.542169 0.039999
0.606426 0.000975
0.670683 0.041293
0.734940 0.039558
0.799197 -0.027391
0.863454 -0.009969
0.927711 -0.008810
0.991968 0.041586
1.056225 0.033502
1.120482 0.083319
1.184739 0.038211
1.248996 -0.007586
1.313253 0.060881
1.377510 0.095012
1.441767 0.125947
1.506024 0.087731
1.570281 0.149501
1.634538 0.138824
1.698795 0.155492
1.763052 0.206484
1.827309 0.175377
1.891566 0.261925
1.955823 0.311134
2.020080 0.333171
2.084337 0.335414
2.148594 0.342893
2.212851 0.428249
2.277108 0.420604
2.341365 0.498448
2.405622 0.588644
2.469880 0.616550
2.534137 0.672451
2.598394 0.771452
2.662651 0.803450
2.726908 0.894889
2.791165 1.011064
2.855422 1.029539
2.919679 1.110376
2.983936 1.134319
3.048193 1.260577
3.112450 1.343382
3.176707 1.409117
3.240964 1.585705
3.305221 1.591889
3.369478 1.685507
3.433735 1.723456
3.497992 1.773890
3.562249 1.858798
3.626506 1.843605
3.690763 1.939530
3.755020 1.981279
3.819277 1.980090
3.883534 2.006366
3.947791 2.011836
4.012048 2.008562
4.076305 1.997828
4.140562 2.024134
4.204819 1.925184
4.269076 1.995188
4.333333 1.927764
4.397590 1.918083
4.461847 1.788624
4.526104 1.765628
4.590361 1.670968
4.654618 1.603779
4.718876 1.581433
4.783133 1.473337
4.847390 1.400316
4.911647 1.328276
4.975904 1.311477
5.040161 1.194672
5.104418 1.094308
5.168675 1.075881
5.232932 0.936711
5.297189 0.882051
5.361446 0.848827
5.425703 0.758444
5.489960 0.686577
5.554217 0.622469
5.618474 0.581509
5.682731 0.523823
5.746988 0.528398
5.811245 0.497749
5.875502 0.471425
5.939759 0.405102
6.004016 0.402956
6.068273 0.446715
6.132530 0.419141
6.196787 0.438198
6.261044 0.417881
6.325301 0.478399
6.389558 0.543499
6.453815 0.518993
6.518072 0.614224
6.582329 0.658417
6.646586 0.713223
6.710843 0.766553
6.775100 0.836242
6.839357 0.846421
6.903614 0.826702
6.967871 0.847334
7.032129 0.867491
7.096386 0.827150
7.160643 0.797806
7.224900 0.771642
7.289157 0.731959
7.353414 0.665504
7.417671 0.652184
7.481928 0.517949
7.546185 0.496019
7.610442 0.410553
7.674699 0.344004
7.738956 0.329766
7.803213 0.270718
7.867470 0.241066
7.931727 0.197265
7.995984 0.176873
8.060241 0.101108
8.124498 0.123895
8.188755 0.034945
8.253012 0.166675
8.317269 0.058044
8.381526 0.066234
8.445783 0.104291
8.510040 0.052237
8.574297 0.048703
8.638554 0.055338
8.702811 0.055196
8.767068 0.050383
8.831325 0.034433
8.895582 0.009115
8.959839 0.037811
9.024096 0.093409
9.088353 0.043295
9.152610 0.067467
9.216867 0.089775
9.281124 0.062857
9.345382 0.037759
9.409639 0.041902
9.473896 0.037155
9.538153 0.066873
9.602410 0.036379
9.666667 0.063622
9.730924 0.051094
9.795181 0.044022
9.859438 0.038307
9.923695 0.028004
9.987952 0.031313
10.052209 0.069668
10.116466 0.062093
10.180723 0.027958
10.244980 -0.005093
10.309237 0.050296
10.373494 0.036077
10.437751 0.027693
10.502008 0.027093
10.566265 0.093466
10.630522 0.017204
10.694779 0.068952
10.759036 0.082594
10.823293 0.036760
10.887550 0.043618
10.951807 0.056739
11.016064 0.096667
11.080321 0.045052
11.144578 0.039203
11.208835 0.078130
11.273092 0.042130
11.337349 0.107462
11.401606 0.062303
11.465863 0.078541
11.530120 0.038759
11.594378 0.066257
11.658635 0.036291
11.722892 0.063149
11.787149 0.052020
11.851406 0.078774
11.915663 0.060056
11.979920 0.039846
12.044177 0.060039
12.108434 0.073468
12.172691 0.074858
12.236948 0.058385
12.301205 0.036816
12.365462 0.103243
12.429719 0.074508
12.493976 0.053387
12.558233 0.044393
12.622490 0.031590
12.686747 0.087697
12.751004 0.048622
12.815261 0.018154
12.879518 0.088774
12.943775 0.057473
13.008032 0.049149
13.072289 0.038539
13.136546 0.071805
13.200803 0.008928
13.265060 -0.020602
13.329317 0.084142
13.393574 0.133054
13.457831 0.056402
13.522088 0.064628
13.586345 0.062293
13.650602 0.036005
13.714859 0.070862
13.779116 0.074278
13.843373 0.109939
13.907631 0.079347
13.971888 0.028818
14.036145 0.036406
14.100402 0.071723
14.164659 0.025507
14.228916 0.074238
14.293173 0.104558
14.357430 0.052332
14.421687 0.056098
14.485944 0.038954
14.550201 0.055512
14.614458 0.068634
14.678715 0.147231
14.742972 0.086503
14.807229 0.077134
14.871486 0.081329
14.935743 0.079101
15.000000 0.042936
